"locus"	"symbol"	"name"	"Length"	"observed"	"expected"	"Gscore"	"Nframeshift"	"Nsynonymous"
"2087"	"DVU_2045"	""	"hypothetical protein"	"183"	"0"	"0.00684735368126733"	"0"	"0"	"0"
"2088"	"DVU_2046"	""	"hypothetical protein"	"171"	"0"	"0.00639834688249571"	"0"	"0"	"0"
"2089"	"DVU_2047"	""	"hypothetical protein"	"165"	"0"	"0.00617384348310989"	"0"	"0"	"0"
"2090"	"DVU_2048"	""	"hypothetical protein"	"171"	"0"	"0.00639834688249571"	"0"	"0"	"0"
"2091"	"DVU_2049"	""	""	"467"	"0"	"0.0174738479188625"	"0"	"0"	"0"
"2092"	"DVU_2050"	""	""	"751"	"0"	"0.0281003421564577"	"0"	"0"	"0"
"2093"	"DVU_2051"	""	"hypothetical protein"	"1299"	"0"	"0.0486049859670288"	"0"	"0"	"0"
"2094"	"DVU__tRNA-Met-4"	""	"tRNA-Met"	"77"	"0"	"0.00288112695878462"	"0"	"0"	"0"
"2095"	"DVU_2052"	""	"glycosyl transferase group 2 family protein"	"723"	"0"	"0.0270526596259906"	"0"	"0"	"0"
"2096"	"DVU_2053"	""	"hypothetical protein"	"681"	"0"	"0.0254811358302899"	"0"	"0"	"0"
"2097"	"DVU_2054"	""	"hypothetical protein"	"99"	"0"	"0.00370430608986593"	"0"	"0"	"0"
"2098"	"DVU_2055"	"metG"	"methionyl-tRNA synthetase"	"1992"	"0"	"0.0745351285960903"	"0"	"0"	"0"
"2099"	"DVU_2056"	""	"hypothetical protein"	"123"	"0"	"0.00460231968740919"	"0"	"0"	"0"
"2100"	"DVU_2057"	""	"hypothetical protein"	"1464"	"0"	"0.0547788294501387"	"0"	"0"	"0"
"2101"	"DVU_2058"	""	"HDIG domain-containing protein"	"612"	"0"	"0.0228993467373531"	"0"	"0"	"0"
"2102"	"DVU_2059"	""	"glycosyl transferase group 2 family protein"	"993"	"0"	"0.0371553125983523"	"0"	"0"	"0"
"2103"	"DVU_2060"	""	"hypothetical protein"	"105"	"0"	"0.00392880948925175"	"0"	"0"	"0"
"2104"	"DVU_2061"	"pfkA"	"diphosphate--fructose-6-phosphate 1-phosphotransferase"	"1335"	"0"	"0.0499520063633437"	"0"	"0"	"0"
"2105"	"DVU_2062"	""	"ATP-dependent DNA helicase UvrD"	"3459"	"0"	"0.129426209745922"	"0"	"0"	"0"
"2106"	"DVU_2063"	""	"hypothetical protein"	"2955"	"0"	"0.110567924197514"	"0"	"0"	"0"
"2107"	"DVU_2064"	""	"2-nitropropane dioxygenase"	"1122"	"0"	"0.0419821356851473"	"0"	"0"	"0"
"2108"	"DVU_2065"	""	"hypothetical protein"	"210"	"0"	"0.0078576189785035"	"0"	"0"	"0"
"2109"	"DVU_2066"	""	"phage integrase site specific recombinase"	"1425"	"0"	"0.0533195573541309"	"0"	"0"	"0"
"2110"	"DVU_2067"	""	"diguanylate cyclase"	"1122"	"0"	"0.0419821356851473"	"0"	"0"	"0"
"2111"	"DVU_2068"	""	"HD domain-containing protein"	"843"	"0"	"0.0315427276137069"	"0"	"0"	"0"
"2112"	"DVU_4011"	""	"hypothetical protein"	"333"	"0"	"0.0124599386659127"	"0"	"0"	"0"
"2113"	"DVU_2069"	""	"DNA processing protein DprA"	"1992"	"0"	"0.0745351285960903"	"0"	"0"	"0"
"2114"	"DVU_2070"	""	"hypothetical protein"	"774"	"0"	"0.02896093852077"	"0"	"0"	"0"
"2115"	"DVU_2071"	""	"hypothetical protein"	"957"	"0"	"0.0358082922020374"	"0"	"0"	"0"
"2116"	"DVU_2072"	"cheA-3"	"chemotaxis protein CheA"	"3270"	"0"	"0.122354352665269"	"0"	"0"	"0"
"2117"	"DVU_2073"	"cheY-2"	"chemotaxis protein CheY"	"369"	"0"	"0.0138069590622276"	"0"	"0"	"0"
"2118"	"DVU_2074"	""	"chemotaxis protein CheW"	"651"	"0"	"0.0243586188333608"	"0"	"0"	"0"
"2119"	"DVU_2075"	""	"ParA family protein"	"777"	"0"	"0.0290731902204629"	"0"	"0"	"0"
"2120"	"DVU_2076"	"cheR-2"	"chemotaxis protein methyltransferase"	"879"	"0"	"0.0328897480100218"	"0"	"0"	"0"
"2121"	"DVU_2077"	""	"hypothetical protein"	"1929"	"0"	"0.0721778429025393"	"0"	"0"	"0"
"2122"	"DVU_2078"	"cheB-2"	"protein-glutamate methylesterase CheB"	"1104"	"0"	"0.0413086254869898"	"0"	"0"	"0"
"2123"	"DVU__tRNA-Pro-2"	""	"tRNA-Pro"	"78"	"0"	"0.00291854419201558"	"0"	"0"	"0"
"2124"	"DVU_2079"	""	"sensory box histidine kinase"	"2613"	"0"	"0.0977712304325221"	"0"	"0"	"0"
"2125"	"DVU_4018"	""	"hypothetical protein"	"339"	"0"	"0.0126844420652985"	"0"	"0"	"0"
"2126"	"DVU_2081"	""	"hypothetical protein"	"309"	"0"	"0.0115619250683694"	"0"	"0"	"0"
"2127"	"DVU_2082"	""	"flagellin"	"894"	"0"	"0.0334510065084863"	"0"	"0"	"0"
"2128"	"DVU_2083"	"relA"	"GTP pyrophosphokinase"	"2154"	"0"	"0.0805967203795073"	"0"	"0"	"0"
"2129"	"DVU_2084"	""	"oligopeptide-binding protein"	"1698"	"0"	"0.0635344620261854"	"0"	"0"	"0"
"2130"	"DVU_2085"	""	"Snf2 family protein"	"3216"	"0"	"0.120333822070796"	"0"	"0"	"0"
"2131"	"DVU_2086"	""	"GntR family transcriptional regulator"	"1443"	"0"	"0.0539930675522883"	"0"	"0"	"0"
"2132"	"DVU_2087"	""	"hypothetical protein"	"810"	"0"	"0.0303079589170849"	"0"	"0"	"0"
"2133"	"DVU_2088"	""	"hypothetical protein"	"921"	"0"	"0.0344612718057225"	"0"	"0"	"0"
"2134"	"DVU_2089"	""	"hypothetical protein"	"162"	"0"	"0.00606159178341698"	"0"	"0"	"0"
"2135"	"DVU_2090"	""	"EF hand domain-containing protein"	"837"	"0"	"0.0313182242143211"	"0"	"0"	"0"
"2136"	"DVU_2091"	"thiE-1"	"thiamine-phosphate pyrophosphorylase"	"681"	"0"	"0.0254811358302899"	"0"	"0"	"0"
"2137"	"DVU_2092"	""	"thiamine biosynthesis protein ThiF"	"642"	"0"	"0.0240218637342821"	"0"	"0"	"0"
"2138"	"DVU_2093"	"thiH"	"thiamine biosynthesis protein ThiH"	"1335"	"0"	"0.0499520063633437"	"0"	"0"	"0"
"2139"	"DVU_2094"	"thiG"	"thiazole synthase"	"798"	"0"	"0.0298589521183133"	"0"	"0"	"0"
"2140"	"DVU_2095"	"thiS"	"thiamine biosynthesis protein ThiS"	"201"	"0"	"0.00752086387942478"	"0"	"0"	"0"
"2141"	"DVU_2096"	""	"hypothetical protein"	"93"	"0"	"0.00347980269048012"	"0"	"0"	"0"
"2142"	"DVU_2097"	""	"transcriptional regulator"	"672"	"0"	"0.0251443807312112"	"0"	"0"	"0"
"2143"	"DVU_2098"	"cooS"	"carbon monoxide dehydrogenase"	"1890"	"0"	"0.0707185708065315"	"0"	"0"	"0"
"2144"	"DVU_2099"	""	"carbon monoxide dehydrogenase accessory protein CooC"	"882"	"0"	"0.0330019997097147"	"0"	"0"	"0"
"2145"	"DVU_2100"	""	"universal stress protein"	"417"	"0"	"0.0156029862573141"	"0"	"0"	"0"
"2146"	"DVU_2101"	""	"hypothetical protein"	"5352"	"0"	"0.200257032252146"	"0"	"0"	"0"
"2147"	"DVU_2102"	""	"OMP85 family outer membrane protein"	"2331"	"0"	"0.0872195706613888"	"0"	"0"	"0"
"2148"	"DVU_2103"	""	"iron-sulfur cluster-binding/ATPase"	"864"	"0"	"0.0323284895115572"	"0"	"0"	"0"
"2149"	"DVU_2104"	""	"iron-sulfur cluster-binding/ATPase"	"906"	"0"	"0.0339000133072579"	"0"	"0"	"0"
"2150"	"DVU_2105"	""	"hypothetical protein"	"513"	"0"	"0.0191950406474871"	"0"	"0"	"0"
"2151"	"DVU_2106"	""	"sigma-54 dependent transcriptional regulator"	"1377"	"0"	"0.0515235301590444"	"0"	"0"	"0"
"2152"	"DVU_2107"	""	"hypothetical protein"	"552"	"0"	"0.0206543127434949"	"0"	"0"	"0"
"2153"	"DVU_2108"	""	"hypothetical protein"	"360"	"0"	"0.0134702039631489"	"0"	"0"	"0"
"2154"	"DVU_2109"	""	"hypothetical protein"	"1464"	"0"	"0.0547788294501387"	"0"	"0"	"0"
"2155"	"DVU_2110"	""	"L-lactate permease"	"1638"	"0"	"0.0612894280323273"	"0"	"0"	"0"
"2156"	"DVU_2111"	""	"LysR family transcriptional regulator"	"903"	"0"	"0.033787761607565"	"0"	"0"	"0"
"2157"	"DVU_2112"	""	"hypothetical protein"	"420"	"0"	"0.015715237957007"	"0"	"0"	"0"
"2158"	"DVU_2113"	""	"xanthine/uracil permease"	"1332"	"0"	"0.0498397546636508"	"0"	"0"	"0"
"2159"	"DVU_2114"	""	"sigma-54 dependent transcriptional regulator/response regulator"	"1389"	"0"	"0.051972536957816"	"0"	"0"	"0"
"2160"	"DVU_2115"	""	"hypothetical protein"	"192"	"0"	"0.00718410878034605"	"0"	"0"	"0"
"2161"	"DVU_2116"	""	"pilin"	"174"	"0"	"0.00651059858218861"	"0"	"0"	"0"
"2162"	"DVU_2117"	""	"hypothetical protein"	"567"	"0"	"0.0212155712419594"	"0"	"0"	"0"
"2163"	"DVU_2118"	""	"hypothetical protein"	"819"	"0"	"0.0306447140161636"	"0"	"0"	"0"
"2164"	"DVU_2119"	""	"type II/III secretion system protein"	"1455"	"0"	"0.05444207435106"	"0"	"0"	"0"
"2165"	"DVU_2120"	""	"hypothetical protein"	"405"	"0"	"0.0151539794585425"	"0"	"0"	"0"
"2166"	"DVU_2121"	""	"response regulator"	"1215"	"0"	"0.0454619383756274"	"0"	"0"	"0"
"2167"	"DVU_2122"	""	"type II/IV secretion system protein"	"1434"	"0"	"0.0536563124532096"	"0"	"0"	"0"
"2168"	"DVU_2123"	""	"hypothetical protein"	"966"	"0"	"0.0361450473011161"	"0"	"0"	"0"
"2169"	"DVU_2124"	""	"hypothetical protein"	"855"	"0"	"0.0319917344124785"	"0"	"0"	"0"
"2170"	"DVU_2125"	""	"hypothetical protein"	"1116"	"0"	"0.0417576322857614"	"0"	"0"	"0"
"2171"	"DVU_2126"	""	"hypothetical protein"	"390"	"0"	"0.0145927209600779"	"0"	"0"	"0"
"2172"	"DVU_2127"	""	"von Willebrand factor A"	"1263"	"0"	"0.0472579655707139"	"0"	"0"	"0"
"2173"	"DVU_2128"	""	"hypothetical protein"	"495"	"0"	"0.0185215304493297"	"0"	"0"	"0"
"2174"	"DVU_2129"	""	"sensory box histidine kinase/response regulator"	"2472"	"0"	"0.0924954005469555"	"0"	"0"	"0"
"2175"	"DVU_2130"	""	"hypothetical protein"	"663"	"0"	"0.0248076256321325"	"0"	"0"	"0"
"2176"	"DVU_2131"	""	"hypothetical protein"	"480"	"0"	"0.0179602719508651"	"0"	"0"	"0"
"2177"	"DVU_2132"	""	"hypothetical protein"	"258"	"0"	"0.00965364617359001"	"0"	"0"	"0"
"2178"	"DVU_2133"	""	"hypothetical protein"	"1740"	"0"	"0.0651059858218861"	"0"	"0"	"0"
"2179"	"DVU_2134"	""	"hypothetical protein"	"129"	"0"	"0.00482682308679501"	"0"	"0"	"0"
"2180"	"DVU_2135"	""	"hypothetical protein"	"552"	"0"	"0.0206543127434949"	"0"	"0"	"0"
"2181"	"DVU_2136"	""	"hypothetical protein"	"1182"	"0"	"0.0442271696790054"	"0"	"0"	"0"
"2182"	"DVU_2137"	"sucCD"	"succinyl-CoA synthase subunit beta"	"2130"	"0"	"0.0796987067819641"	"0"	"0"	"0"
"2183"	"DVU_2138"	""	"hypothetical protein"	"654"	"0"	"0.0244708705330537"	"0"	"0"	"0"
"2184"	"DVU_2139"	""	"histone deacetylase"	"1320"	"0"	"0.0493907478648791"	"0"	"0"	"0"
"2185"	"DVU_2140"	"tmk"	"thymidylate kinase"	"675"	"0"	"0.0252566324309041"	"0"	"0"	"0"
"2186"	"DVU_2141"	""	"nucleic acid-binding protein"	"1038"	"0"	"0.0388390880937459"	"0"	"0"	"0"
"2187"	"DVU_2142"	"surE"	"5'-nucleotidase SurE"	"753"	"0"	"0.0281751766229197"	"0"	"0"	"0"
"2188"	"DVU_2143"	"fba"	"fructose-1,6-bisphosphate aldolase"	"924"	"0"	"0.0345735235054154"	"0"	"0"	"0"
"2189"	"DVU_2144"	"gap-2"	"glyceraldehyde 3-phosphate dehydrogenase"	"1002"	"0"	"0.037492067697431"	"0"	"0"	"0"
"2190"	"DVU_2145"	""	"chloramphenicol acetyltransferase"	"651"	"0"	"0.0243586188333608"	"0"	"0"	"0"
"2191"	"DVU_2146"	""	"hypothetical protein"	"156"	"0"	"0.00583708838403117"	"0"	"0"	"0"
"2192"	"DVU_2147"	""	"L-serine dehydratase"	"1509"	"0"	"0.0564626049455323"	"0"	"0"	"0"
"2193"	"DVU_2148"	""	"hypothetical protein"	"1395"	"0"	"0.0521970403572018"	"0"	"0"	"0"
"2194"	"DVU_2149"	""	"hypothetical protein"	"1740"	"0"	"0.0651059858218861"	"0"	"0"	"0"
"2195"	"DVU_2150"	""	"dnaK suppressor protein"	"363"	"0"	"0.0135824556628418"	"0"	"0"	"0"
"2196"	"DVU__tRNA-Gly-1"	""	"tRNA-Gly"	"75"	"0"	"0.00280629249232268"	"0"	"0"	"0"
"2197"	"DVU__tRNA-Cys-1"	""	"tRNA-Cys"	"75"	"0"	"0.00280629249232268"	"0"	"0"	"0"
"2198"	"DVU__tRNA-Gly-2"	""	"tRNA-Gly"	"75"	"0"	"0.00280629249232268"	"0"	"0"	"0"
"2199"	"DVU__tRNA-Gly-3"	""	"tRNA-Gly"	"75"	"0"	"0.00280629249232268"	"0"	"0"	"0"
"2200"	"DVU_2151"	""	"hypothetical protein"	"360"	"0"	"0.0134702039631489"	"0"	"0"	"0"
"2201"	"DVU_2152"	""	"hypothetical protein"	"1017"	"0"	"0.0380533261958955"	"0"	"0"	"0"
"2202"	"DVU_2153"	""	"tail fiber protein"	"4041"	"0"	"0.151203039486346"	"0"	"0"	"0"
"2203"	"DVU_2154"	""	"tail assembly protein"	"426"	"0"	"0.0159397413563928"	"0"	"0"	"0"
"2204"	"DVU_2155"	""	"hypothetical protein"	"426"	"0"	"0.0159397413563928"	"0"	"0"	"0"
"2205"	"DVU_2156"	""	"hypothetical protein"	"366"	"0"	"0.0136947073625347"	"0"	"0"	"0"
"2206"	"DVU_2157"	""	"tail tape meausure protein"	"2922"	"0"	"0.109333155500892"	"0"	"0"	"0"
"2207"	"DVU_2158"	""	"hypothetical protein"	"351"	"0"	"0.0131334488640701"	"0"	"0"	"0"
"2208"	"DVU_2159"	""	"hypothetical protein"	"945"	"0"	"0.0353592854032657"	"0"	"0"	"0"
"2209"	"DVU_2160"	""	"hypothetical protein"	"468"	"0"	"0.0175112651520935"	"0"	"0"	"0"
"2210"	"DVU_2161"	""	"hypothetical protein"	"711"	"0"	"0.026603652827219"	"0"	"0"	"0"
"2211"	"DVU_2162"	""	"hypothetical protein"	"330"	"0"	"0.0123476869662198"	"0"	"0"	"0"
"2212"	"DVU_2163"	""	"hypothetical protein"	"165"	"0"	"0.00617384348310989"	"0"	"0"	"0"
"2213"	"DVU_2164"	""	"lipoprotein"	"411"	"0"	"0.0153784828579283"	"0"	"0"	"0"
"2214"	"DVU_2165"	""	"lysozyme"	"501"	"0"	"0.0187460338487155"	"0"	"0"	"0"
"2215"	"DVU_2166"	""	"holin"	"399"	"0"	"0.0149294760591566"	"0"	"0"	"0"
"2216"	"DVU_2167"	""	"hypothetical protein"	"210"	"0"	"0.0078576189785035"	"0"	"0"	"0"
"2217"	"DVU_2168"	""	"major head protein"	"1026"	"0"	"0.0383900812949742"	"0"	"0"	"0"
"2218"	"DVU_2169"	""	"hypothetical protein"	"369"	"0"	"0.0138069590622276"	"0"	"0"	"0"
"2219"	"DVU_2170"	""	"minor capsid protein C"	"1221"	"0"	"0.0456864417750132"	"0"	"0"	"0"
"2220"	"DVU_2171"	""	"portal protein"	"1554"	"0"	"0.0581463804409259"	"0"	"0"	"0"
"2221"	"DVU_2172"	""	"hypothetical protein"	"222"	"0"	"0.00830662577727513"	"0"	"0"	"0"
"2222"	"DVU_2173"	""	"hypothetical protein"	"126"	"0"	"0.0047145713871021"	"0"	"0"	"0"
"2223"	"DVU_2174"	""	"hypothetical protein"	"678"	"0"	"0.025368884130597"	"0"	"0"	"0"
"2224"	"DVU_2175"	""	"adenine specific DNA methyltransferase"	"4788"	"0"	"0.17915371270988"	"0"	"0"	"0"
"2225"	"DVU_2176"	""	"hypothetical protein"	"180"	"0"	"0.00673510198157443"	"0"	"0"	"0"
"2226"	"DVU_2177"	""	"hypothetical protein"	"1314"	"0"	"0.0491662444654933"	"0"	"0"	"0"
"2227"	"DVU_2178"	""	"ISDvu2, transposase OrfB"	"843"	"0"	"0.0315427276137069"	"0"	"0"	"0"
"2228"	"DVU_2179"	""	"ISDvu2, transposase OrfA"	"399"	"0"	"0.0149294760591566"	"0"	"0"	"0"
"2229"	"DVU_2180"	""	"hypothetical protein"	"141"	"0"	"0.00527582988556663"	"0"	"0"	"0"
"2230"	"DVU_2181"	""	"antirepressor"	"879"	"0"	"0.0328897480100218"	"0"	"0"	"0"
"2231"	"DVU_2182"	""	"hypothetical protein"	"132"	"0"	"0.00493907478648791"	"0"	"0"	"0"
"2232"	"DVU_2183"	""	"hypothetical protein"	"732"	"0"	"0.0273894147250693"	"0"	"0"	"0"
"2233"	"DVU_2184"	""	"DNA-binding protein"	"219"	"0"	"0.00819437407758222"	"0"	"0"	"0"
"2234"	"DVU_2185"	""	"terminase large subunit"	"1926"	"0"	"0.0720655912028464"	"0"	"0"	"0"
"2235"	"DVU_2186"	""	"hypothetical protein"	"1014"	"0"	"0.0379410744962026"	"0"	"0"	"0"
"2236"	"DVU_2187"	""	"hypothetical protein"	"531"	"0"	"0.0198685508456446"	"0"	"0"	"0"
"2237"	"DVU_2188"	""	"primase"	"2493"	"0"	"0.0932811624448058"	"0"	"0"	"0"
"2238"	"DVU_2189"	""	"transcriptional regulator cII"	"441"	"0"	"0.0165009998548573"	"0"	"0"	"0"
"2239"	"DVU_2190"	""	"transcriptional regulator"	"195"	"0"	"0.00729636048003896"	"0"	"0"	"0"
"2240"	"DVU_4014"	""	"hypothetical protein"	"285"	"0"	"0.0106639114708262"	"0"	"0"	"0"
"2241"	"DVU_2191"	""	"hypothetical protein"	"357"	"0"	"0.0133579522634559"	"0"	"0"	"0"
"2242"	"DVU_2192"	""	"hypothetical protein"	"156"	"0"	"0.00583708838403117"	"0"	"0"	"0"
"2243"	"DVU_2193"	""	"hypothetical protein"	"555"	"0"	"0.0207665644431878"	"0"	"0"	"0"
"2244"	"DVU_2194"	""	"hypothetical protein"	"690"	"0"	"0.0258178909293686"	"0"	"0"	"0"
"2245"	"DVU_2195"	""	"hypothetical protein"	"258"	"0"	"0.00965364617359001"	"0"	"0"	"0"
"2246"	"DVU_2196"	""	"hypothetical protein"	"546"	"0"	"0.0204298093441091"	"0"	"0"	"0"
"2247"	"DVU_2197"	""	"phage integrase site specific recombinase"	"930"	"0"	"0.0347980269048012"	"0"	"0"	"0"
"2248"	"DVU_2198"	""	"hypothetical protein"	"198"	"0"	"0.00740861217973187"	"0"	"0"	"0"
"2249"	"DVU_2199"	""	"hypothetical protein"	"225"	"0"	"0.00841887747696803"	"0"	"0"	"0"
"2250"	"DVU_2200"	""	"hypothetical protein"	"381"	"0"	"0.0142559658609992"	"0"	"0"	"0"
"2251"	"DVU_2201"	""	"iron-containing alcohol dehydrogenase"	"1158"	"0"	"0.0433291560814621"	"0"	"0"	"0"
"2252"	"DVU_2202"	""	"transglycosylase"	"1518"	"0"	"0.056799360044611"	"0"	"0"	"0"
"2253"	"DVU_2203"	""	"L-PSP family endoribonuclease"	"375"	"0"	"0.0140314624616134"	"0"	"0"	"0"
"2254"	"DVU_2204"	"tnaA"	"tryptophanase"	"1389"	"0"	"0.051972536957816"	"0"	"0"	"0"
"2255"	"DVU_2205"	""	"tryptophan-specific transport protein"	"1278"	"0"	"0.0478192240691784"	"0"	"0"	"0"
"2256"	"DVU_2206"	""	"hypothetical protein"	"672"	"0"	"0.0251443807312112"	"0"	"0"	"0"
"2257"	"DVU_2207"	""	"hypothetical protein"	"174"	"0"	"0.00651059858218861"	"0"	"0"	"0"
"2258"	"DVU_2208"	""	"hypothetical protein"	"114"	"0"	"0.00426556458833047"	"0"	"0"	"0"
"2259"	"DVU__tRNA-Gly-4"	""	"tRNA-Gly"	"75"	"0"	"0.00280629249232268"	"0"	"0"	"0"
"2260"	"DVU_2209"	""	"hypothetical protein"	"723"	"0"	"0.0270526596259906"	"0"	"0"	"0"
"2262"	"DVU_2211"	""	"hypothetical protein"	"2619"	"0"	"0.0979957338319079"	"0"	"0"	"0"
"2263"	"DVU_2212"	""	"hypothetical protein"	"363"	"0"	"0.0135824556628418"	"0"	"0"	"0"
"2264"	"DVU_2213"	""	"nuclease domain-containing protein"	"702"	"0"	"0.0262668977281403"	"0"	"0"	"0"
"2265"	"DVU_2214"	""	"hypothetical protein"	"174"	"0"	"0.00651059858218861"	"0"	"0"	"0"
"2266"	"DVU_2215"	""	"RNA-binding protein"	"270"	"0"	"0.0101026529723616"	"0"	"0"	"0"
"2267"	"DVU_2216"	"infA"	"translation initiation factor IF-1"	"264"	"0"	"0.00987814957297583"	"0"	"0"	"0"
"2268"	"DVU_2217"	""	"acetyltransferase"	"507"	"0"	"0.0189705372481013"	"0"	"0"	"0"
"2269"	"DVU_2218"	""	"GTP-binding protein"	"1047"	"0"	"0.0391758431928246"	"0"	"0"	"0"
"2270"	"DVU_2219"	""	"hypothetical protein"	"180"	"0"	"0.00673510198157443"	"0"	"0"	"0"
"2271"	"DVU_2220"	""	"hypothetical protein"	"270"	"0"	"0.0101026529723616"	"0"	"0"	"0"
"2272"	"DVU_2221"	""	"hypothetical protein"	"141"	"0"	"0.00527582988556663"	"0"	"0"	"0"
"2273"	"DVU_2222"	"ssb"	"single-strand binding protein"	"531"	"0"	"0.0198685508456446"	"0"	"0"	"0"
"2274"	"DVU_2223"	""	"hypothetical protein"	"345"	"0"	"0.0129089454646843"	"0"	"0"	"0"
"2275"	"DVU_2224"	""	"hypothetical protein"	"651"	"0"	"0.0243586188333608"	"0"	"0"	"0"
"2276"	"DVU_2225"	""	"acetyl-CoA carboxylase carboxyltransferase subunits alpha and beta"	"2256"	"0"	"0.0844132781690662"	"0"	"0"	"0"
"2277"	"DVU_2226"	""	"acetyl-CoA carboxylase, biotin carboxylase"	"1416"	"0"	"0.0529828022550522"	"0"	"0"	"0"
"2278"	"DVU_2227"	""	"hypothetical protein"	"444"	"0"	"0.0166132515545503"	"0"	"0"	"0"
"2279"	"DVU_2228"	""	"motB protein"	"735"	"0"	"0.0275016664247622"	"0"	"0"	"0"
"2280"	"DVU_2229"	"motA-2"	"chemotaxis protein MotA"	"762"	"0"	"0.0285119317219984"	"0"	"0"	"0"
"2281"	"DVU_2230"	"deoD"	"purine nucleoside phosphorylase"	"825"	"0"	"0.0308692174155495"	"0"	"0"	"0"
"2282"	"DVU_2231"	"typA"	"GTP-binding protein TypA"	"1842"	"0"	"0.068922543611445"	"0"	"0"	"0"
"2283"	"DVU_2232"	""	"hypothetical protein"	"369"	"0"	"0.0138069590622276"	"0"	"0"	"0"
"2284"	"DVU_2233"	""	"hypothetical protein"	"978"	"0"	"0.0365940540998877"	"0"	"0"	"0"
"2285"	"DVU_2234"	""	"hypothetical protein"	"1170"	"0"	"0.0437781628802338"	"0"	"0"	"0"
"2286"	"DVU_2235"	""	"hypothetical protein"	"210"	"0"	"0.0078576189785035"	"0"	"0"	"0"
"2287"	"DVU_2236"	""	"hypothetical protein"	"105"	"0"	"0.00392880948925175"	"0"	"0"	"0"
"2288"	"DVU_2237"	""	"cobalamin biosynthesis protein CobD"	"963"	"0"	"0.0360327956014232"	"0"	"0"	"0"
"2289"	"DVU_2238"	""	"RNA methyltransferase"	"480"	"0"	"0.0179602719508651"	"0"	"0"	"0"
"2290"	"DVU_2239"	""	"glycosyl hydrolase"	"1446"	"0"	"0.0541053192519812"	"0"	"0"	"0"
"2291"	"DVU_2240"	""	"hydantoinase/oxoprolinase"	"1653"	"0"	"0.0618506865307918"	"0"	"0"	"0"
"2292"	"DVU_2241"	"pdxA"	"4-hydroxythreonine-4-phosphate dehydrogenase PdxA"	"1221"	"0"	"0.0456864417750132"	"0"	"0"	"0"
"2293"	"DVU_2242"	""	"asparaginase"	"948"	"0"	"0.0354715371029586"	"0"	"0"	"0"
"2294"	"DVU_2243"	"glgB"	"glycogen branching protein"	"1923"	"0"	"0.0719533395031535"	"0"	"0"	"0"
"2295"	"DVU_2244"	"glgA"	"glycogen synthase"	"1470"	"0"	"0.0550033328495245"	"0"	"0"	"0"
"2296"	"DVU_2245"	""	"mutT/nudix family protein"	"417"	"0"	"0.0156029862573141"	"0"	"0"	"0"
"2297"	"DVU_4006"	""	"hypothetical protein"	"237"	"0"	"0.00886788427573966"	"0"	"0"	"0"
"2298"	"DVU_2246"	""	"S1 RNA-binding domain-containing protein"	"2172"	"0"	"0.0812702305776647"	"0"	"0"	"0"
"2299"	"DVU_2247"	""	"anti-oxidant AhpCTSA family protein"	"615"	"0"	"0.023011598437046"	"0"	"0"	"0"
"2300"	"DVU_2248"	""	"hypothetical protein"	"105"	"0"	"0.00392880948925175"	"0"	"0"	"0"
"2301"	"DVU_2249"	""	"hypothetical protein"	"141"	"0"	"0.00527582988556663"	"0"	"0"	"0"
"2302"	"DVU_2250"	""	"AMP-binding protein"	"1656"	"0"	"0.0619629382304847"	"0"	"0"	"0"
"2303"	"DVU_2251"	""	"DNA-binding protein"	"561"	"0"	"0.0209910678425736"	"0"	"0"	"0"
"2304"	"DVU_2252"	"dnaA-2"	"chromosomal replication initiator protein DnaA"	"1476"	"0"	"0.0552278362489103"	"0"	"0"	"0"
"2306"	"DVU_2254"	"thyX"	"FAD-dependent thymidylate synthase"	"738"	"0"	"0.0276139181244551"	"0"	"0"	"0"
"2307"	"DVU_2255"	"ruvB"	"Holliday junction DNA helicase RuvB"	"963"	"0"	"0.0360327956014232"	"0"	"0"	"0"
"2308"	"DVU_2256"	"ruvA"	"Holliday junction DNA helicase RuvA"	"609"	"0"	"0.0227870950376601"	"0"	"0"	"0"
"2309"	"DVU_2257"	""	"hypothetical protein"	"159"	"0"	"0.00594934008372408"	"0"	"0"	"0"
"2310"	"DVU_2258"	"ruvC"	"Holliday junction resolvase"	"501"	"0"	"0.0187460338487155"	"0"	"0"	"0"
"2311"	"DVU_2259"	""	"hypothetical protein"	"744"	"0"	"0.027838421523841"	"0"	"0"	"0"
"2312"	"DVU_2260"	"rrmJ"	"ribosomal RNA large subunit methyltransferase J"	"615"	"0"	"0.023011598437046"	"0"	"0"	"0"
"2313"	"DVU_2261"	""	"hypothetical protein"	"1815"	"0"	"0.0679122783142088"	"0"	"0"	"0"
"2314"	"DVU__tRNA-Ala-5"	""	"tRNA-Ala"	"76"	"0"	"0.00284370972555365"	"0"	"0"	"0"
"2315"	"DVU_2262"	""	"hypothetical protein"	"129"	"0"	"0.00482682308679501"	"0"	"0"	"0"
"2316"	"DVU_2263"	""	"outer membrane autotransporter"	"1926"	"0"	"0.0720655912028464"	"0"	"0"	"0"
"2317"	"DVU_2264"	""	"hypothetical protein"	"153"	"0"	"0.00572483668433826"	"0"	"0"	"0"
"2318"	"DVU_2265"	""	"hypothetical protein"	"105"	"0"	"0.00392880948925175"	"0"	"0"	"0"
"2319"	"DVU_2266"	""	"hypothetical protein"	"129"	"0"	"0.00482682308679501"	"0"	"0"	"0"
